metric,value
n_events,300000000
n_hits_in_crystal,85243
flux_total_cm2_s,0.003240363
surface_cm2,11309.73355
rate_per_s,9.161910536
t_run_s,32744262.11
cps_total,0.002603295799
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
683,5,1.526985089e-07
684,1,3.053970179e-08
685,8,2.443176143e-07
686,5,1.526985089e-07
687,5,1.526985089e-07
688,2,6.107940357e-08
689,2,6.107940357e-08
690,5,1.526985089e-07
691,15,4.580955268e-07
692,4,1.221588071e-07
693,5,1.526985089e-07
694,1,3.053970179e-08
695,9,2.748573161e-07
696,10,3.053970179e-07
697,2,6.107940357e-08
698,10,3.053970179e-07
699,8,2.443176143e-07
700,3,9.161910536e-08
701,4,1.221588071e-07
702,4,1.221588071e-07
703,4,1.221588071e-07
704,1,3.053970179e-08
705,3,9.161910536e-08
706,6,1.832382107e-07
707,5,1.526985089e-07
708,0,0
709,3,9.161910536e-08
710,2,6.107940357e-08
711,2,6.107940357e-08
712,1,3.053970179e-08
713,0,0
714,4,1.221588071e-07
715,6,1.832382107e-07
716,7,2.137779125e-07
717,1,3.053970179e-08
718,2,6.107940357e-08
719,2,6.107940357e-08
720,3,9.161910536e-08
721,9,2.748573161e-07
722,3,9.161910536e-08
723,4,1.221588071e-07
724,2,6.107940357e-08
725,3,9.161910536e-08
726,182,5.558225725e-06
727,471,1.438419954e-05
728,2,6.107940357e-08
729,2,6.107940357e-08
730,1,3.053970179e-08
731,3,9.161910536e-08
732,0,0
733,2,6.107940357e-08
734,0,0
735,2,6.107940357e-08
736,5,1.526985089e-07
737,1,3.053970179e-08
738,2,6.107940357e-08
739,1,3.053970179e-08
740,2,6.107940357e-08
741,4,1.221588071e-07
742,0,0
743,3,9.161910536e-08
744,6,1.832382107e-07
745,1,3.053970179e-08
746,1,3.053970179e-08
747,0,0
748,0,0
749,1,3.053970179e-08
750,0,0
751,1,3.053970179e-08
752,3,9.161910536e-08
753,3,9.161910536e-08
754,0,0
755,4,1.221588071e-07
756,0,0
757,1,3.053970179e-08
758,1,3.053970179e-08
759,4,1.221588071e-07
760,0,0
761,1,3.053970179e-08
762,4,1.221588071e-07
763,1,3.053970179e-08
764,2,6.107940357e-08
765,2,6.107940357e-08
766,1,3.053970179e-08
767,2,6.107940357e-08
768,2,6.107940357e-08
769,2,6.107940357e-08
770,1,3.053970179e-08
771,4,1.221588071e-07
772,2,6.107940357e-08
773,2,6.107940357e-08
774,2,6.107940357e-08
775,0,0
776,4,1.221588071e-07
777,3,9.161910536e-08
778,4,1.221588071e-07
779,3,9.161910536e-08
780,1,3.053970179e-08
781,2,6.107940357e-08
782,1,3.053970179e-08
783,4,1.221588071e-07
784,39,1.19104837e-06
785,73,2.22939823e-06
786,3,9.161910536e-08
787,3,9.161910536e-08
788,1,3.053970179e-08
789,1,3.053970179e-08
790,2,6.107940357e-08
791,1,3.053970179e-08
792,3,9.161910536e-08
793,1,3.053970179e-08
794,2,6.107940357e-08
795,0,0
796,1,3.053970179e-08
797,3,9.161910536e-08
798,4,1.221588071e-07
799,1,3.053970179e-08
800,0,0
801,1,3.053970179e-08
802,2,6.107940357e-08
803,3,9.161910536e-08
804,0,0
805,2,6.107940357e-08
806,2,6.107940357e-08
807,3,9.161910536e-08
808,0,0
809,1,3.053970179e-08
810,1,3.053970179e-08
811,3,9.161910536e-08
812,1,3.053970179e-08
813,4,1.221588071e-07
814,1,3.053970179e-08
815,3,9.161910536e-08
816,1,3.053970179e-08
817,4,1.221588071e-07
818,0,0
819,3,9.161910536e-08
820,1,3.053970179e-08
821,5,1.526985089e-07
822,2,6.107940357e-08
823,2,6.107940357e-08
824,3,9.161910536e-08
825,1,3.053970179e-08
826,1,3.053970179e-08
827,3,9.161910536e-08
828,0,0
829,2,6.107940357e-08
830,2,6.107940357e-08
831,3,9.161910536e-08
832,2,6.107940357e-08
833,1,3.053970179e-08
834,2,6.107940357e-08
835,2,6.107940357e-08
836,2,6.107940357e-08
837,3,9.161910536e-08
838,1,3.053970179e-08
839,3,9.161910536e-08
840,2,6.107940357e-08
841,1,3.053970179e-08
842,3,9.161910536e-08
843,5,1.526985089e-07
844,1,3.053970179e-08
845,3,9.161910536e-08
846,2,6.107940357e-08
847,2,6.107940357e-08
848,1,3.053970179e-08
849,3,9.161910536e-08
850,0,0
851,1,3.053970179e-08
852,3,9.161910536e-08
853,2,6.107940357e-08
854,3,9.161910536e-08
855,1,3.053970179e-08
856,2,6.107940357e-08
857,0,0
858,1,3.053970179e-08
859,2,6.107940357e-08
860,3,9.161910536e-08
861,1,3.053970179e-08
862,1,3.053970179e-08
863,1,3.053970179e-08
864,1,3.053970179e-08
865,3,9.161910536e-08
866,2,6.107940357e-08
867,3,9.161910536e-08
868,2,6.107940357e-08
869,0,0
870,0,0
871,1,3.053970179e-08
872,0,0
873,1,3.053970179e-08
874,1,3.053970179e-08
875,1,3.053970179e-08
876,0,0
877,2,6.107940357e-08
878,3,9.161910536e-08
879,0,0
880,2,6.107940357e-08
881,0,0
882,2,6.107940357e-08
883,2,6.107940357e-08
884,0,0
885,2,6.107940357e-08
886,1,3.053970179e-08
887,1,3.053970179e-08
888,0,0
889,2,6.107940357e-08
890,0,0
891,1,3.053970179e-08
892,4,1.221588071e-07
893,11,3.359367197e-07
894,1,3.053970179e-08
895,0,0
896,2,6.107940357e-08
897,2,6.107940357e-08
898,1,3.053970179e-08
899,5,1.526985089e-07
900,0,0
901,0,0
902,2,6.107940357e-08
903,1,3.053970179e-08
904,2,6.107940357e-08
905,0,0
906,3,9.161910536e-08
907,1,3.053970179e-08
908,1,3.053970179e-08
909,0,0
910,0,0
911,2,6.107940357e-08
912,2,6.107940357e-08
913,1,3.053970179e-08
914,0,0
915,1,3.053970179e-08
916,0,0
917,0,0
918,2,6.107940357e-08
919,0,0
920,0,0
921,1,3.053970179e-08
922,0,0
923,1,3.053970179e-08
924,0,0
925,0,0
926,0,0
927,1,3.053970179e-08
928,0,0
929,1,3.053970179e-08
930,0,0
931,3,9.161910536e-08
932,0,0
933,0,0
934,1,3.053970179e-08
935,2,6.107940357e-08
936,1,3.053970179e-08
937,1,3.053970179e-08
938,1,3.053970179e-08
939,1,3.053970179e-08
940,0,0
941,2,6.107940357e-08
942,0,0
943,2,6.107940357e-08
944,4,1.221588071e-07
945,0,0
946,0,0
947,0,0
948,0,0
949,1,3.053970179e-08
950,0,0
951,1,3.053970179e-08
952,4,1.221588071e-07
953,10,3.053970179e-07
954,4,1.221588071e-07
955,1,3.053970179e-08
956,0,0
957,3,9.161910536e-08
958,0,0
959,0,0
960,1,3.053970179e-08
961,0,0
962,0,0
963,2,6.107940357e-08
964,3,9.161910536e-08
965,0,0
966,1,3.053970179e-08
967,3,9.161910536e-08
968,0,0
969,0,0
970,1,3.053970179e-08
971,1,3.053970179e-08
972,2,6.107940357e-08
973,3,9.161910536e-08
974,4,1.221588071e-07
975,0,0
976,0,0
977,1,3.053970179e-08
978,0,0
979,0,0
980,0,0
981,1,3.053970179e-08
982,2,6.107940357e-08
983,1,3.053970179e-08
984,1,3.053970179e-08
985,2,6.107940357e-08
986,1,3.053970179e-08
987,2,6.107940357e-08
988,0,0
989,1,3.053970179e-08
990,1,3.053970179e-08
991,1,3.053970179e-08
992,0,0
993,1,3.053970179e-08
994,0,0
995,2,6.107940357e-08
996,0,0
997,1,3.053970179e-08
998,0,0
999,2,6.107940357e-08
1000,2,6.107940357e-08
1001,0,0
1002,1,3.053970179e-08
1003,0,0
1004,0,0
1005,1,3.053970179e-08
1006,0,0
1007,1,3.053970179e-08
1008,1,3.053970179e-08
1009,1,3.053970179e-08
1010,1,3.053970179e-08
1011,0,0
1012,1,3.053970179e-08
1013,0,0
1014,0,0
1015,1,3.053970179e-08
1016,2,6.107940357e-08
1017,2,6.107940357e-08
1018,2,6.107940357e-08
1019,0,0
1020,1,3.053970179e-08
1021,3,9.161910536e-08
1022,2,6.107940357e-08
1023,1,3.053970179e-08
1024,1,3.053970179e-08
1025,0,0
1026,0,0
1027,1,3.053970179e-08
1028,2,6.107940357e-08
1029,1,3.053970179e-08
1030,3,9.161910536e-08
1031,3,9.161910536e-08
1032,0,0
1033,0,0
1034,1,3.053970179e-08
1035,0,0
1036,0,0
1037,0,0
1038,2,6.107940357e-08
1039,0,0
1040,2,6.107940357e-08
1041,0,0
1042,0,0
1043,1,3.053970179e-08
1044,3,9.161910536e-08
1045,1,3.053970179e-08
1046,1,3.053970179e-08
1047,1,3.053970179e-08
1048,0,0
1049,1,3.053970179e-08
1050,2,6.107940357e-08
1051,0,0
1052,1,3.053970179e-08
1053,3,9.161910536e-08
1054,0,0
1055,0,0
1056,1,3.053970179e-08
1057,1,3.053970179e-08
1058,3,9.161910536e-08
1059,0,0
1060,1,3.053970179e-08
1061,0,0
1062,0,0
1063,0,0
1064,2,6.107940357e-08
1065,1,3.053970179e-08
1066,1,3.053970179e-08
1067,2,6.107940357e-08
1068,3,9.161910536e-08
1069,1,3.053970179e-08
1070,0,0
1071,0,0
1072,1,3.053970179e-08
1073,2,6.107940357e-08
1074,0,0
1075,1,3.053970179e-08
1076,0,0
1077,2,6.107940357e-08
1078,11,3.359367197e-07
1079,26,7.940322465e-07
1080,2,6.107940357e-08
1081,1,3.053970179e-08
1082,1,3.053970179e-08
1083,0,0
1084,1,3.053970179e-08
1085,1,3.053970179e-08
