metric,value
n_events,300000000
n_hits_in_crystal,88739
flux_total_cm2_s,0.008878611
surface_cm2,11309.73355
rate_per_s,25.10368118
t_run_s,11950438.58
cps_total,0.007425585215

bin_keV,counts,cps
761,1,8.367893728e-08
762,1,8.367893728e-08
763,1,8.367893728e-08
764,2,1.673578746e-07
765,2,1.673578746e-07
766,1,8.367893728e-08
767,2,1.673578746e-07
768,3,2.510368118e-07
769,2,1.673578746e-07
770,0,0
771,3,2.510368118e-07
772,1,8.367893728e-08
773,2,1.673578746e-07
774,1,8.367893728e-08
775,1,8.367893728e-08
776,1,8.367893728e-08
777,3,2.510368118e-07
778,3,2.510368118e-07
779,2,1.673578746e-07
780,1,8.367893728e-08
781,0,0
782,0,0
783,2,1.673578746e-07
784,38,3.179799616e-06
785,68,5.690167735e-06
786,0,0
787,2,1.673578746e-07
788,1,8.367893728e-08
789,1,8.367893728e-08
790,0,0
791,3,2.510368118e-07
792,1,8.367893728e-08
793,1,8.367893728e-08
794,0,0
795,0,0
796,1,8.367893728e-08
797,0,0
798,0,0
799,1,8.367893728e-08
800,2,1.673578746e-07
801,3,2.510368118e-07
802,0,0
803,1,8.367893728e-08
804,0,0
805,1,8.367893728e-08
806,2,1.673578746e-07
807,3,2.510368118e-07
808,0,0
809,1,8.367893728e-08
810,1,8.367893728e-08
811,0,0
812,1,8.367893728e-08
813,1,8.367893728e-08
814,2,1.673578746e-07
815,1,8.367893728e-08
816,1,8.367893728e-08
817,0,0
818,0,0
819,1,8.367893728e-08
820,1,8.367893728e-08
821,1,8.367893728e-08
822,0,0
823,2,1.673578746e-07
824,0,0
825,5,4.183946864e-07
826,1,8.367893728e-08
827,2,1.673578746e-07
828,1,8.367893728e-08
829,0,0
830,0,0
831,1,8.367893728e-08
832,1,8.367893728e-08
833,1,8.367893728e-08
834,0,0
835,2,1.673578746e-07
836,3,2.510368118e-07
837,1,8.367893728e-08
838,3,2.510368118e-07
839,2,1.673578746e-07
840,1,8.367893728e-08
841,2,1.673578746e-07
842,3,2.510368118e-07
843,3,2.510368118e-07
844,2,1.673578746e-07
845,1,8.367893728e-08
846,1,8.367893728e-08
847,2,1.673578746e-07
848,2,1.673578746e-07
849,3,2.510368118e-07
850,0,0
851,1,8.367893728e-08
852,1,8.367893728e-08
853,0,0
854,0,0
855,1,8.367893728e-08
856,1,8.367893728e-08
857,0,0
858,0,0
859,3,2.510368118e-07
860,2,1.673578746e-07
861,1,8.367893728e-08
862,3,2.510368118e-07
863,4,3.347157491e-07
864,1,8.367893728e-08
865,2,1.673578746e-07
866,1,8.367893728e-08
867,3,2.510368118e-07
868,0,0
869,0,0
870,1,8.367893728e-08
871,1,8.367893728e-08
872,2,1.673578746e-07
873,1,8.367893728e-08
874,0,0
875,0,0
876,1,8.367893728e-08
877,3,2.510368118e-07
878,1,8.367893728e-08
879,2,1.673578746e-07
880,0,0
881,0,0
882,1,8.367893728e-08
883,0,0
884,1,8.367893728e-08
885,1,8.367893728e-08
886,1,8.367893728e-08
887,0,0
888,1,8.367893728e-08
889,1,8.367893728e-08
890,0,0
891,0,0
892,3,2.510368118e-07
893,9,7.531104355e-07
894,0,0
895,0,0
896,0,0
897,1,8.367893728e-08
898,1,8.367893728e-08
899,2,1.673578746e-07
900,1,8.367893728e-08
901,0,0
902,3,2.510368118e-07
903,0,0
904,0,0
905,1,8.367893728e-08
906,0,0
907,0,0
908,0,0
909,1,8.367893728e-08
910,0,0
911,0,0
912,1,8.367893728e-08
913,0,0
914,1,8.367893728e-08
915,1,8.367893728e-08
916,0,0
917,0,0
918,2,1.673578746e-07
919,0,0
920,1,8.367893728e-08
921,0,0
922,1,8.367893728e-08
923,1,8.367893728e-08
924,0,0
925,2,1.673578746e-07
926,0,0
927,2,1.673578746e-07
928,1,8.367893728e-08
929,3,2.510368118e-07
930,1,8.367893728e-08
931,2,1.673578746e-07
932,1,8.367893728e-08
933,0,0
934,0,0
935,1,8.367893728e-08
936,0,0
937,1,8.367893728e-08
938,0,0
939,0,0
940,1,8.367893728e-08
941,0,0
942,1,8.367893728e-08
943,1,8.367893728e-08
944,0,0
945,0,0
946,0,0
947,1,8.367893728e-08
948,2,1.673578746e-07
949,1,8.367893728e-08
950,0,0
951,0,0
952,6,5.020736237e-07
953,6,5.020736237e-07
954,2,1.673578746e-07
955,1,8.367893728e-08
956,0,0
957,1,8.367893728e-08
958,1,8.367893728e-08
959,0,0
960,1,8.367893728e-08
961,0,0
962,0,0
963,1,8.367893728e-08
964,0,0
965,1,8.367893728e-08
966,0,0
967,1,8.367893728e-08
968,1,8.367893728e-08
969,0,0
970,1,8.367893728e-08
971,1,8.367893728e-08
972,1,8.367893728e-08
973,2,1.673578746e-07
974,3,2.510368118e-07
975,2,1.673578746e-07
976,1,8.367893728e-08
977,2,1.673578746e-07
978,2,1.673578746e-07
979,0,0
980,0,0
981,0,0
982,0,0
983,1,8.367893728e-08
984,1,8.367893728e-08
985,0,0
986,1,8.367893728e-08
987,0,0
988,0,0
989,2,1.673578746e-07
990,1,8.367893728e-08
991,0,0
992,0,0
993,3,2.510368118e-07
994,1,8.367893728e-08
995,0,0
996,0,0
997,1,8.367893728e-08
998,0,0
999,1,8.367893728e-08
1000,2,1.673578746e-07
1001,0,0
1002,3,2.510368118e-07
1003,1,8.367893728e-08
1004,0,0
1005,1,8.367893728e-08
1006,0,0
1007,1,8.367893728e-08
1008,0,0
1009,1,8.367893728e-08
1010,0,0
1011,1,8.367893728e-08
1012,0,0
1013,0,0
1014,1,8.367893728e-08
1015,1,8.367893728e-08
1016,1,8.367893728e-08
1017,1,8.367893728e-08
1018,1,8.367893728e-08
1019,0,0
1020,0,0
1021,0,0
1022,1,8.367893728e-08
1023,2,1.673578746e-07
1024,1,8.367893728e-08
1025,1,8.367893728e-08
1026,1,8.367893728e-08
1027,0,0
1028,0,0
1029,0,0
1030,1,8.367893728e-08
1031,1,8.367893728e-08
1032,1,8.367893728e-08
1033,0,0
1034,0,0
1035,0,0
1036,1,8.367893728e-08
1037,1,8.367893728e-08
1038,2,1.673578746e-07
1039,0,0
1040,3,2.510368118e-07
1041,1,8.367893728e-08
1042,2,1.673578746e-07
1043,0,0
1044,0,0
1045,0,0
1046,2,1.673578746e-07
1047,1,8.367893728e-08
1048,1,8.367893728e-08
1049,0,0
1050,0,0
1051,1,8.367893728e-08
1052,1,8.367893728e-08
1053,1,8.367893728e-08
1054,0,0
1055,0,0
1056,0,0
1057,0,0
1058,0,0
1059,1,8.367893728e-08
1060,0,0
1061,0,0
1062,0,0
1063,1,8.367893728e-08
1064,1,8.367893728e-08
1065,0,0
1066,0,0
1067,1,8.367893728e-08
1068,1,8.367893728e-08
1069,1,8.367893728e-08
1070,0,0
1071,0,0
1072,1,8.367893728e-08
1073,2,1.673578746e-07
1074,2,1.673578746e-07
1075,0,0
1076,0,0
1077,2,1.673578746e-07
1078,6,5.020736237e-07
1079,15,1.255184059e-06
1080,0,0
1081,1,8.367893728e-08
1082,0,0
1083,0,0
1084,1,8.367893728e-08
1085,1,8.367893728e-08
1086,0,0
1087,0,0
1088,2,1.673578746e-07
1089,0,0
1090,0,0
1091,1,8.367893728e-08
1092,0,0
1093,0,0
