metric,value
n_events,100000000
n_hits_in_crystal,27097
n_hits_direct,27097
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07028079751
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,deex

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
431,14,3.631144278e-05,14,0,0
432,3,7.781023454e-06,3,0,0
433,6,1.556204691e-05,6,0,0
434,3,7.781023454e-06,3,0,0
435,7,1.815572139e-05,7,0,0
436,2,5.187348969e-06,2,0,0
437,7,1.815572139e-05,7,0,0
438,4,1.037469794e-05,4,0,0
439,6,1.556204691e-05,6,0,0
440,4,1.037469794e-05,4,0,0
441,12,3.112409382e-05,12,0,0
442,7,1.815572139e-05,7,0,0
443,4,1.037469794e-05,4,0,0
444,4,1.037469794e-05,4,0,0
445,4,1.037469794e-05,4,0,0
446,3,7.781023454e-06,3,0,0
447,5,1.296837242e-05,5,0,0
448,2,5.187348969e-06,2,0,0
449,6,1.556204691e-05,6,0,0
450,2,5.187348969e-06,2,0,0
451,3,7.781023454e-06,3,0,0
452,3,7.781023454e-06,3,0,0
453,3,7.781023454e-06,3,0,0
454,4,1.037469794e-05,4,0,0
455,3,7.781023454e-06,3,0,0
456,3,7.781023454e-06,3,0,0
457,2,5.187348969e-06,2,0,0
458,3,7.781023454e-06,3,0,0
459,12,3.112409382e-05,12,0,0
460,4,1.037469794e-05,4,0,0
461,5,1.296837242e-05,5,0,0
462,6,1.556204691e-05,6,0,0
463,3,7.781023454e-06,3,0,0
464,2,5.187348969e-06,2,0,0
465,5,1.296837242e-05,5,0,0
466,7,1.815572139e-05,7,0,0
467,5,1.296837242e-05,5,0,0
468,3,7.781023454e-06,3,0,0
469,5,1.296837242e-05,5,0,0
470,4,1.037469794e-05,4,0,0
471,8,2.074939588e-05,8,0,0
472,3,7.781023454e-06,3,0,0
473,3,7.781023454e-06,3,0,0
474,1,2.593674485e-06,1,0,0
475,2,5.187348969e-06,2,0,0
476,5,1.296837242e-05,5,0,0
477,2,5.187348969e-06,2,0,0
478,4,1.037469794e-05,4,0,0
479,2,5.187348969e-06,2,0,0
480,4,1.037469794e-05,4,0,0
481,4,1.037469794e-05,4,0,0
482,2,5.187348969e-06,2,0,0
483,2,5.187348969e-06,2,0,0
484,5,1.296837242e-05,5,0,0
485,4,1.037469794e-05,4,0,0
486,1,2.593674485e-06,1,0,0
487,6,1.556204691e-05,6,0,0
488,2,5.187348969e-06,2,0,0
489,4,1.037469794e-05,4,0,0
490,2,5.187348969e-06,2,0,0
491,7,1.815572139e-05,7,0,0
492,8,2.074939588e-05,8,0,0
493,4,1.037469794e-05,4,0,0
494,3,7.781023454e-06,3,0,0
495,5,1.296837242e-05,5,0,0
496,2,5.187348969e-06,2,0,0
497,7,1.815572139e-05,7,0,0
498,3,7.781023454e-06,3,0,0
499,4,1.037469794e-05,4,0,0
500,2,5.187348969e-06,2,0,0
501,6,1.556204691e-05,6,0,0
502,2,5.187348969e-06,2,0,0
503,2,5.187348969e-06,2,0,0
504,4,1.037469794e-05,4,0,0
505,3,7.781023454e-06,3,0,0
506,2,5.187348969e-06,2,0,0
507,7,1.815572139e-05,7,0,0
508,2,5.187348969e-06,2,0,0
509,1,2.593674485e-06,1,0,0
510,3,7.781023454e-06,3,0,0
511,5,1.296837242e-05,5,0,0
512,2,5.187348969e-06,2,0,0
513,2,5.187348969e-06,2,0,0
514,2,5.187348969e-06,2,0,0
515,2,5.187348969e-06,2,0,0
516,3,7.781023454e-06,3,0,0
517,4,1.037469794e-05,4,0,0
518,4,1.037469794e-05,4,0,0
519,2,5.187348969e-06,2,0,0
520,2,5.187348969e-06,2,0,0
521,1,2.593674485e-06,1,0,0
522,4,1.037469794e-05,4,0,0
523,4,1.037469794e-05,4,0,0
524,3,7.781023454e-06,3,0,0
525,2,5.187348969e-06,2,0,0
526,1,2.593674485e-06,1,0,0
527,5,1.296837242e-05,5,0,0
528,6,1.556204691e-05,6,0,0
529,7,1.815572139e-05,7,0,0
530,2,5.187348969e-06,2,0,0
531,3,7.781023454e-06,3,0,0
532,1,2.593674485e-06,1,0,0
533,6,1.556204691e-05,6,0,0
534,3,7.781023454e-06,3,0,0
535,1,2.593674485e-06,1,0,0
536,1,2.593674485e-06,1,0,0
537,6,1.556204691e-05,6,0,0
538,2,5.187348969e-06,2,0,0
539,3,7.781023454e-06,3,0,0
540,1,2.593674485e-06,1,0,0
541,1,2.593674485e-06,1,0,0
542,2,5.187348969e-06,2,0,0
543,3,7.781023454e-06,3,0,0
544,0,0,0,0,0
545,5,1.296837242e-05,5,0,0
546,3,7.781023454e-06,3,0,0
547,6,1.556204691e-05,6,0,0
548,1,2.593674485e-06,1,0,0
549,3,7.781023454e-06,3,0,0
550,0,0,0,0,0
551,2,5.187348969e-06,2,0,0
552,6,1.556204691e-05,6,0,0
553,2,5.187348969e-06,2,0,0
554,1,2.593674485e-06,1,0,0
555,1,2.593674485e-06,1,0,0
556,2,5.187348969e-06,2,0,0
557,1,2.593674485e-06,1,0,0
558,0,0,0,0,0
559,2,5.187348969e-06,2,0,0
560,2,5.187348969e-06,2,0,0
561,4,1.037469794e-05,4,0,0
562,0,0,0,0,0
563,3,7.781023454e-06,3,0,0
564,2,5.187348969e-06,2,0,0
565,3,7.781023454e-06,3,0,0
566,2,5.187348969e-06,2,0,0
567,4,1.037469794e-05,4,0,0
568,1,2.593674485e-06,1,0,0
569,3,7.781023454e-06,3,0,0
570,3,7.781023454e-06,3,0,0
571,1,2.593674485e-06,1,0,0
572,1,2.593674485e-06,1,0,0
573,4,1.037469794e-05,4,0,0
574,3,7.781023454e-06,3,0,0
575,0,0,0,0,0
576,4,1.037469794e-05,4,0,0
577,2,5.187348969e-06,2,0,0
578,1,2.593674485e-06,1,0,0
579,1,2.593674485e-06,1,0,0
580,0,0,0,0,0
581,5,1.296837242e-05,5,0,0
582,1,2.593674485e-06,1,0,0
583,6,1.556204691e-05,6,0,0
584,1,2.593674485e-06,1,0,0
585,6,1.556204691e-05,6,0,0
586,0,0,0,0,0
587,4,1.037469794e-05,4,0,0
588,2,5.187348969e-06,2,0,0
589,5,1.296837242e-05,5,0,0
590,4,1.037469794e-05,4,0,0
591,3,7.781023454e-06,3,0,0
592,2,5.187348969e-06,2,0,0
593,0,0,0,0,0
594,2,5.187348969e-06,2,0,0
595,4,1.037469794e-05,4,0,0
596,4,1.037469794e-05,4,0,0
597,6,1.556204691e-05,6,0,0
598,1,2.593674485e-06,1,0,0
599,2,5.187348969e-06,2,0,0
600,1,2.593674485e-06,1,0,0
601,3,7.781023454e-06,3,0,0
602,0,0,0,0,0
603,2,5.187348969e-06,2,0,0
604,2,5.187348969e-06,2,0,0
605,4,1.037469794e-05,4,0,0
606,2,5.187348969e-06,2,0,0
607,0,0,0,0,0
608,46,0.0001193090263,46,0,0
609,123,0.0003190219616,123,0,0
610,1,2.593674485e-06,1,0,0
611,3,7.781023454e-06,3,0,0
612,3,7.781023454e-06,3,0,0
613,1,2.593674485e-06,1,0,0
614,3,7.781023454e-06,3,0,0
615,4,1.037469794e-05,4,0,0
616,2,5.187348969e-06,2,0,0
617,1,2.593674485e-06,1,0,0
618,2,5.187348969e-06,2,0,0
619,0,0,0,0,0
620,1,2.593674485e-06,1,0,0
621,0,0,0,0,0
622,1,2.593674485e-06,1,0,0
623,2,5.187348969e-06,2,0,0
624,3,7.781023454e-06,3,0,0
625,2,5.187348969e-06,2,0,0
626,1,2.593674485e-06,1,0,0
627,2,5.187348969e-06,2,0,0
628,2,5.187348969e-06,2,0,0
629,4,1.037469794e-05,4,0,0
630,3,7.781023454e-06,3,0,0
631,2,5.187348969e-06,2,0,0
632,1,2.593674485e-06,1,0,0
633,2,5.187348969e-06,2,0,0
634,0,0,0,0,0
635,1,2.593674485e-06,1,0,0
636,1,2.593674485e-06,1,0,0
637,0,0,0,0,0
638,2,5.187348969e-06,2,0,0
639,2,5.187348969e-06,2,0,0
640,0,0,0,0,0
641,2,5.187348969e-06,2,0,0
642,3,7.781023454e-06,3,0,0
643,0,0,0,0,0
644,1,2.593674485e-06,1,0,0
645,2,5.187348969e-06,2,0,0
646,1,2.593674485e-06,1,0,0
647,0,0,0,0,0
648,4,1.037469794e-05,4,0,0
649,4,1.037469794e-05,4,0,0
650,1,2.593674485e-06,1,0,0
651,2,5.187348969e-06,2,0,0
652,2,5.187348969e-06,2,0,0
653,1,2.593674485e-06,1,0,0
654,3,7.781023454e-06,3,0,0
655,4,1.037469794e-05,4,0,0
656,1,2.593674485e-06,1,0,0
657,1,2.593674485e-06,1,0,0
658,0,0,0,0,0
659,3,7.781023454e-06,3,0,0
660,0,0,0,0,0
661,3,7.781023454e-06,3,0,0
662,1,2.593674485e-06,1,0,0
663,4,1.037469794e-05,4,0,0
664,3,7.781023454e-06,3,0,0
665,5,1.296837242e-05,5,0,0
666,2,5.187348969e-06,2,0,0
667,2,5.187348969e-06,2,0,0
668,3,7.781023454e-06,3,0,0
669,2,5.187348969e-06,2,0,0
670,2,5.187348969e-06,2,0,0
671,1,2.593674485e-06,1,0,0
672,0,0,0,0,0
673,0,0,0,0,0
674,1,2.593674485e-06,1,0,0
675,0,0,0,0,0
676,3,7.781023454e-06,3,0,0
677,1,2.593674485e-06,1,0,0
678,0,0,0,0,0
679,0,0,0,0,0
680,2,5.187348969e-06,2,0,0
