metric,value
n_events,300000000
n_hits_in_crystal,77918
flux_total_cm2_s,0.00494821
surface_cm2,11309.73355
rate_per_s,13.99073417
t_run_s,21442763.22
cps_total,0.003633766749
shield,0
shield_pb_mm,0
shield_cavity_mm,none

bin_keV,counts,cps
720,9,4.19722025e-07
721,15,6.995367083e-07
722,3,1.399073417e-07
723,5,2.331789028e-07
724,4,1.865431222e-07
725,4,1.865431222e-07
726,8,3.730862444e-07
727,10,4.663578055e-07
728,1,4.663578055e-08
729,12,5.596293666e-07
730,12,5.596293666e-07
731,8,3.730862444e-07
732,4,1.865431222e-07
733,3,1.399073417e-07
734,4,1.865431222e-07
735,6,2.798146833e-07
736,6,2.798146833e-07
737,5,2.331789028e-07
738,7,3.264504639e-07
739,13,6.062651472e-07
740,4,1.865431222e-07
741,4,1.865431222e-07
742,2,9.327156111e-08
743,8,3.730862444e-07
744,5,2.331789028e-07
745,9,4.19722025e-07
746,0,0
747,9,4.19722025e-07
748,3,1.399073417e-07
749,5,2.331789028e-07
750,4,1.865431222e-07
751,5,2.331789028e-07
752,6,2.798146833e-07
753,4,1.865431222e-07
754,2,9.327156111e-08
755,3,1.399073417e-07
756,5,2.331789028e-07
757,5,2.331789028e-07
758,6,2.798146833e-07
759,6,2.798146833e-07
760,3,1.399073417e-07
761,5,2.331789028e-07
762,4,1.865431222e-07
763,3,1.399073417e-07
764,3,1.399073417e-07
765,11,5.129935861e-07
766,4,1.865431222e-07
767,5,2.331789028e-07
768,6,2.798146833e-07
769,3,1.399073417e-07
770,7,3.264504639e-07
771,7,3.264504639e-07
772,6,2.798146833e-07
773,4,1.865431222e-07
774,1,4.663578055e-08
775,8,3.730862444e-07
776,5,2.331789028e-07
777,5,2.331789028e-07
778,5,2.331789028e-07
779,3,1.399073417e-07
780,2,9.327156111e-08
781,6,2.798146833e-07
782,4,1.865431222e-07
783,11,5.129935861e-07
784,5,2.331789028e-07
785,2,9.327156111e-08
786,4,1.865431222e-07
787,5,2.331789028e-07
788,5,2.331789028e-07
789,7,3.264504639e-07
790,5,2.331789028e-07
791,3,1.399073417e-07
792,8,3.730862444e-07
793,3,1.399073417e-07
794,13,6.062651472e-07
795,5,2.331789028e-07
796,7,3.264504639e-07
797,6,2.798146833e-07
798,4,1.865431222e-07
799,3,1.399073417e-07
800,10,4.663578055e-07
801,6,2.798146833e-07
802,4,1.865431222e-07
803,2,9.327156111e-08
804,3,1.399073417e-07
805,2,9.327156111e-08
806,0,0
807,3,1.399073417e-07
808,6,2.798146833e-07
809,5,2.331789028e-07
810,6,2.798146833e-07
811,6,2.798146833e-07
812,3,1.399073417e-07
813,7,3.264504639e-07
814,5,2.331789028e-07
815,3,1.399073417e-07
816,6,2.798146833e-07
817,6,2.798146833e-07
818,4,1.865431222e-07
819,7,3.264504639e-07
820,5,2.331789028e-07
821,6,2.798146833e-07
822,6,2.798146833e-07
823,3,1.399073417e-07
824,4,1.865431222e-07
825,7,3.264504639e-07
826,7,3.264504639e-07
827,6,2.798146833e-07
828,2,9.327156111e-08
829,5,2.331789028e-07
830,4,1.865431222e-07
831,10,4.663578055e-07
832,4,1.865431222e-07
833,3,1.399073417e-07
834,6,2.798146833e-07
835,6,2.798146833e-07
836,7,3.264504639e-07
837,3,1.399073417e-07
838,7,3.264504639e-07
839,5,2.331789028e-07
840,4,1.865431222e-07
841,4,1.865431222e-07
842,5,2.331789028e-07
843,9,4.19722025e-07
844,6,2.798146833e-07
845,9,4.19722025e-07
846,3,1.399073417e-07
847,5,2.331789028e-07
848,4,1.865431222e-07
849,3,1.399073417e-07
850,1,4.663578055e-08
851,6,2.798146833e-07
852,6,2.798146833e-07
853,7,3.264504639e-07
854,3,1.399073417e-07
855,7,3.264504639e-07
856,4,1.865431222e-07
857,8,3.730862444e-07
858,4,1.865431222e-07
859,3,1.399073417e-07
860,8,3.730862444e-07
861,5,2.331789028e-07
862,4,1.865431222e-07
863,3,1.399073417e-07
864,7,3.264504639e-07
865,8,3.730862444e-07
866,5,2.331789028e-07
867,6,2.798146833e-07
868,5,2.331789028e-07
869,5,2.331789028e-07
870,7,3.264504639e-07
871,1,4.663578055e-08
872,6,2.798146833e-07
873,9,4.19722025e-07
874,5,2.331789028e-07
875,6,2.798146833e-07
876,8,3.730862444e-07
877,7,3.264504639e-07
878,5,2.331789028e-07
879,4,1.865431222e-07
880,3,1.399073417e-07
881,8,3.730862444e-07
882,1,4.663578055e-08
883,7,3.264504639e-07
884,4,1.865431222e-07
885,6,2.798146833e-07
886,3,1.399073417e-07
887,2,9.327156111e-08
888,3,1.399073417e-07
889,4,1.865431222e-07
890,1,4.663578055e-08
891,7,3.264504639e-07
892,3,1.399073417e-07
893,2,9.327156111e-08
894,9,4.19722025e-07
895,7,3.264504639e-07
896,4,1.865431222e-07
897,4,1.865431222e-07
898,2,9.327156111e-08
899,7,3.264504639e-07
900,8,3.730862444e-07
901,8,3.730862444e-07
902,2,9.327156111e-08
903,6,2.798146833e-07
904,5,2.331789028e-07
905,8,3.730862444e-07
906,2,9.327156111e-08
907,2,9.327156111e-08
908,2,9.327156111e-08
909,2,9.327156111e-08
910,8,3.730862444e-07
911,8,3.730862444e-07
912,3,1.399073417e-07
913,1,4.663578055e-08
914,3,1.399073417e-07
915,8,3.730862444e-07
916,6,2.798146833e-07
917,7,3.264504639e-07
918,2,9.327156111e-08
919,2,9.327156111e-08
920,4,1.865431222e-07
921,1,4.663578055e-08
922,9,4.19722025e-07
923,3,1.399073417e-07
924,3,1.399073417e-07
925,4,1.865431222e-07
926,6,2.798146833e-07
927,4,1.865431222e-07
928,2,9.327156111e-08
929,3,1.399073417e-07
930,4,1.865431222e-07
931,4,1.865431222e-07
932,6,2.798146833e-07
933,6,2.798146833e-07
934,5,2.331789028e-07
935,5,2.331789028e-07
936,2,9.327156111e-08
937,3,1.399073417e-07
938,4,1.865431222e-07
939,6,2.798146833e-07
940,6,2.798146833e-07
941,9,4.19722025e-07
942,5,2.331789028e-07
943,3,1.399073417e-07
944,3,1.399073417e-07
945,3,1.399073417e-07
946,3,1.399073417e-07
947,4,1.865431222e-07
948,6,2.798146833e-07
949,5,2.331789028e-07
950,8,3.730862444e-07
951,4,1.865431222e-07
952,4,1.865431222e-07
953,6,2.798146833e-07
954,8,3.730862444e-07
955,5,2.331789028e-07
956,7,3.264504639e-07
957,2,9.327156111e-08
958,3,1.399073417e-07
959,6,2.798146833e-07
960,5,2.331789028e-07
961,5,2.331789028e-07
962,5,2.331789028e-07
963,3,1.399073417e-07
964,3,1.399073417e-07
965,5,2.331789028e-07
966,3,1.399073417e-07
967,4,1.865431222e-07
968,6,2.798146833e-07
969,3,1.399073417e-07
970,5,2.331789028e-07
971,6,2.798146833e-07
972,4,1.865431222e-07
973,4,1.865431222e-07
974,2,9.327156111e-08
975,4,1.865431222e-07
976,6,2.798146833e-07
977,1,4.663578055e-08
978,8,3.730862444e-07
979,7,3.264504639e-07
980,3,1.399073417e-07
981,4,1.865431222e-07
982,6,2.798146833e-07
983,3,1.399073417e-07
984,8,3.730862444e-07
985,2,9.327156111e-08
986,4,1.865431222e-07
987,7,3.264504639e-07
988,4,1.865431222e-07
989,3,1.399073417e-07
990,5,2.331789028e-07
991,5,2.331789028e-07
992,2,9.327156111e-08
993,5,2.331789028e-07
994,7,3.264504639e-07
995,2,9.327156111e-08
996,2,9.327156111e-08
997,6,2.798146833e-07
998,3,1.399073417e-07
999,8,3.730862444e-07
1000,6,2.798146833e-07
1001,5,2.331789028e-07
1002,5,2.331789028e-07
1003,2,9.327156111e-08
1004,5,2.331789028e-07
1005,3,1.399073417e-07
1006,2,9.327156111e-08
1007,10,4.663578055e-07
1008,3,1.399073417e-07
1009,8,3.730862444e-07
1010,4,1.865431222e-07
1011,6,2.798146833e-07
1012,1,4.663578055e-08
1013,5,2.331789028e-07
1014,4,1.865431222e-07
1015,3,1.399073417e-07
1016,3,1.399073417e-07
1017,3,1.399073417e-07
1018,5,2.331789028e-07
1019,12,5.596293666e-07
1020,10,4.663578055e-07
1021,2,9.327156111e-08
1022,3,1.399073417e-07
1023,2,9.327156111e-08
