metric,value
n_events,100000000
n_hits_in_crystal,27021
n_hits_direct,27021
n_hits_pb_scat,0
n_hits_pb_born,0
flux_total_cm2_s,0.09173247
surface_cm2,11309.73355
rate_per_s,259.3674485
t_run_s,385553.3938
cps_total,0.07008367825
shield,0
shield_pb_mm,0
shield_cavity_mm,none
stand_mm,25
device_z_mm,0
screen_up,1
em_cut_mm,0.05
em_deex,std

bin_keV,counts,cps,counts_direct,counts_pb_scat,counts_pb_born
399,13,3.37177683e-05,13,0,0
400,3,7.781023454e-06,3,0,0
401,6,1.556204691e-05,6,0,0
402,4,1.037469794e-05,4,0,0
403,9,2.334307036e-05,9,0,0
404,4,1.037469794e-05,4,0,0
405,8,2.074939588e-05,8,0,0
406,3,7.781023454e-06,3,0,0
407,5,1.296837242e-05,5,0,0
408,6,1.556204691e-05,6,0,0
409,9,2.334307036e-05,9,0,0
410,5,1.296837242e-05,5,0,0
411,7,1.815572139e-05,7,0,0
412,4,1.037469794e-05,4,0,0
413,3,7.781023454e-06,3,0,0
414,5,1.296837242e-05,5,0,0
415,11,2.853041933e-05,11,0,0
416,4,1.037469794e-05,4,0,0
417,7,1.815572139e-05,7,0,0
418,2,5.187348969e-06,2,0,0
419,7,1.815572139e-05,7,0,0
420,6,1.556204691e-05,6,0,0
421,9,2.334307036e-05,9,0,0
422,4,1.037469794e-05,4,0,0
423,6,1.556204691e-05,6,0,0
424,4,1.037469794e-05,4,0,0
425,8,2.074939588e-05,8,0,0
426,3,7.781023454e-06,3,0,0
427,6,1.556204691e-05,6,0,0
428,4,1.037469794e-05,4,0,0
429,6,1.556204691e-05,6,0,0
430,5,1.296837242e-05,5,0,0
431,2,5.187348969e-06,2,0,0
432,5,1.296837242e-05,5,0,0
433,7,1.815572139e-05,7,0,0
434,6,1.556204691e-05,6,0,0
435,6,1.556204691e-05,6,0,0
436,3,7.781023454e-06,3,0,0
437,6,1.556204691e-05,6,0,0
438,4,1.037469794e-05,4,0,0
439,7,1.815572139e-05,7,0,0
440,3,7.781023454e-06,3,0,0
441,6,1.556204691e-05,6,0,0
442,2,5.187348969e-06,2,0,0
443,7,1.815572139e-05,7,0,0
444,2,5.187348969e-06,2,0,0
445,7,1.815572139e-05,7,0,0
446,5,1.296837242e-05,5,0,0
447,6,1.556204691e-05,6,0,0
448,3,7.781023454e-06,3,0,0
449,5,1.296837242e-05,5,0,0
450,2,5.187348969e-06,2,0,0
451,7,1.815572139e-05,7,0,0
452,3,7.781023454e-06,3,0,0
453,6,1.556204691e-05,6,0,0
454,4,1.037469794e-05,4,0,0
455,5,1.296837242e-05,5,0,0
456,3,7.781023454e-06,3,0,0
457,2,5.187348969e-06,2,0,0
458,2,5.187348969e-06,2,0,0
459,8,2.074939588e-05,8,0,0
460,5,1.296837242e-05,5,0,0
461,0,0,0,0,0
462,6,1.556204691e-05,6,0,0
463,6,1.556204691e-05,6,0,0
464,4,1.037469794e-05,4,0,0
465,3,7.781023454e-06,3,0,0
466,3,7.781023454e-06,3,0,0
467,5,1.296837242e-05,5,0,0
468,1,2.593674485e-06,1,0,0
469,12,3.112409382e-05,12,0,0
470,1,2.593674485e-06,1,0,0
471,3,7.781023454e-06,3,0,0
472,3,7.781023454e-06,3,0,0
473,9,2.334307036e-05,9,0,0
474,2,5.187348969e-06,2,0,0
475,5,1.296837242e-05,5,0,0
476,1,2.593674485e-06,1,0,0
477,5,1.296837242e-05,5,0,0
478,2,5.187348969e-06,2,0,0
479,8,2.074939588e-05,8,0,0
480,5,1.296837242e-05,5,0,0
481,2,5.187348969e-06,2,0,0
482,0,0,0,0,0
483,1,2.593674485e-06,1,0,0
484,4,1.037469794e-05,4,0,0
485,9,2.334307036e-05,9,0,0
486,2,5.187348969e-06,2,0,0
487,4,1.037469794e-05,4,0,0
488,6,1.556204691e-05,6,0,0
489,4,1.037469794e-05,4,0,0
490,1,2.593674485e-06,1,0,0
491,1,2.593674485e-06,1,0,0
492,5,1.296837242e-05,5,0,0
493,7,1.815572139e-05,7,0,0
494,1,2.593674485e-06,1,0,0
495,6,1.556204691e-05,6,0,0
496,5,1.296837242e-05,5,0,0
497,5,1.296837242e-05,5,0,0
498,4,1.037469794e-05,4,0,0
499,3,7.781023454e-06,3,0,0
500,2,5.187348969e-06,2,0,0
501,5,1.296837242e-05,5,0,0
502,1,2.593674485e-06,1,0,0
503,4,1.037469794e-05,4,0,0
504,2,5.187348969e-06,2,0,0
505,6,1.556204691e-05,6,0,0
506,3,7.781023454e-06,3,0,0
507,5,1.296837242e-05,5,0,0
508,2,5.187348969e-06,2,0,0
509,4,1.037469794e-05,4,0,0
510,4,1.037469794e-05,4,0,0
511,7,1.815572139e-05,7,0,0
512,3,7.781023454e-06,3,0,0
513,3,7.781023454e-06,3,0,0
514,0,0,0,0,0
515,2,5.187348969e-06,2,0,0
516,2,5.187348969e-06,2,0,0
517,2,5.187348969e-06,2,0,0
518,0,0,0,0,0
519,2,5.187348969e-06,2,0,0
520,2,5.187348969e-06,2,0,0
521,2,5.187348969e-06,2,0,0
522,4,1.037469794e-05,4,0,0
523,6,1.556204691e-05,6,0,0
524,2,5.187348969e-06,2,0,0
525,3,7.781023454e-06,3,0,0
526,3,7.781023454e-06,3,0,0
