E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
558.5,0.164891,0.069228
559.5,0.160637,0.068086
560.5,0.156762,0.067046
561.5,0.153270,0.066110
562.5,0.150159,0.065282
563.5,0.147430,0.064563
564.5,0.145081,0.063953
565.5,0.143107,0.063453
566.5,0.141504,0.063061
567.5,0.140264,0.062777
568.5,0.139381,0.062598
569.5,0.138844,0.062525
570.5,0.138643,0.062555
571.5,0.138766,0.062689
572.5,0.139199,0.062927
573.5,0.139927,0.063268
574.5,0.140935,0.063714
575.5,0.142205,0.064263
576.5,0.143718,0.064916
577.5,0.145455,0.065671
578.5,0.147396,0.066524
579.5,0.149519,0.067471
580.5,0.151802,0.068505
581.5,0.154224,0.069617
582.5,0.156761,0.070794
583.5,0.159392,0.072023
584.5,0.162093,0.073288
585.5,0.164844,0.074571
586.5,0.167622,0.075856
587.5,0.170408,0.077122
588.5,0.173184,0.078351
589.5,0.175931,0.079527
590.5,0.178633,0.080633
591.5,0.181279,0.081654
592.5,0.183855,0.082580
593.5,0.186352,0.083402
594.5,0.188763,0.084117
595.5,0.191082,0.084723
596.5,0.193307,0.085224
597.5,0.195435,0.085629
598.5,0.197469,0.085950
599.5,0.199409,0.086204
600.5,0.201260,0.086411
601.5,0.203025,0.086596
602.5,0.204711,0.086785
603.5,0.206322,0.087008
604.5,0.207863,0.087291
605.5,0.209340,0.087664
606.5,0.210755,0.088152
607.5,0.212112,0.088777
608.5,0.213409,0.089555
609.5,0.214648,0.090495
610.5,0.215823,0.091603
611.5,0.216930,0.092872
612.5,0.217960,0.094291
613.5,0.218904,0.095842
614.5,0.219748,0.097499
615.5,0.220477,0.099233
616.5,0.221076,0.101009
617.5,0.221527,0.102791
618.5,0.221810,0.104541
619.5,0.221905,0.106221
620.5,0.221791,0.107794
621.5,0.221451,0.109224
622.5,0.220863,0.110478
623.5,0.220010,0.111526
624.5,0.218877,0.112341
625.5,0.217449,0.112901
626.5,0.215717,0.113187
627.5,0.213671,0.113185
628.5,0.211308,0.112886
629.5,0.208627,0.112283
630.5,0.205631,0.111376
631.5,0.202327,0.110168
632.5,0.198726,0.108667
633.5,0.194843,0.106884
634.5,0.190697,0.104833
635.5,0.186308,0.102534
636.5,0.181701,0.100008
637.5,0.176904,0.097279
638.5,0.171945,0.094375
639.5,0.166856,0.091325
640.5,0.161669,0.088160
641.5,0.156416,0.084912
642.5,0.151128,0.081617
643.5,0.145839,0.078309
644.5,0.140579,0.075024
645.5,0.135377,0.071797
646.5,0.130260,0.068666
647.5,0.125252,0.065663
648.5,0.120377,0.062823
649.5,0.115653,0.060175
650.5,0.111096,0.057747
651.5,0.106719,0.055559
652.5,0.102532,0.053629
653.5,0.098539,0.051964
654.5,0.094746,0.050564
655.5,0.091150,0.049423
656.5,0.087750,0.048523
657.5,0.084539,0.047842
658.5,0.081511,0.047350
659.5,0.078654,0.047016
660.5,0.075959,0.046803
661.5,0.073411,0.046676
662.5,0.070997,0.046602
663.5,0.068704,0.046550
664.5,0.066516,0.046490
665.5,0.064419,0.046397
666.5,0.062399,0.046251
667.5,0.060442,0.046034
668.5,0.058537,0.045732
669.5,0.056671,0.045336
670.5,0.054835,0.044838
671.5,0.053020,0.044234
672.5,0.051219,0.043522
673.5,0.049425,0.042703
674.5,0.047635,0.041781
675.5,0.045846,0.040759
676.5,0.044058,0.039644
677.5,0.042269,0.038444
678.5,0.040482,0.037166
679.5,0.038699,0.035820
680.5,0.036925,0.034417
681.5,0.035163,0.032965
682.5,0.033419,0.031477
683.5,0.031700,0.029961
684.5,0.030012,0.028429
685.5,0.028362,0.026891
686.5,0.026756,0.025357
687.5,0.025203,0.023835
688.5,0.023709,0.022335
689.5,0.022283,0.020865
690.5,0.020930,0.019432
691.5,0.019658,0.018044
692.5,0.018474,0.016707
693.5,0.017384,0.015428
694.5,0.016394,0.014212
695.5,0.015509,0.013066
696.5,0.014736,0.011997
697.5,0.014080,0.011011
698.5,0.013546,0.010120
699.5,0.013138,0.009332
700.5,0.012862,0.008663
701.5,0.012722,0.008128
702.5,0.012723,0.007743
703.5,0.012869,0.007523
704.5,0.013165,0.007479
705.5,0.013614,0.007614
706.5,0.014222,0.007921
707.5,0.014993,0.008389
708.5,0.015932,0.009002
709.5,0.017042,0.009747
710.5,0.018328,0.010610
711.5,0.019795,0.011579
712.5,0.021447,0.012648
713.5,0.023287,0.013809
714.5,0.025321,0.015059
715.5,0.027552,0.016392
716.5,0.029982,0.017808
717.5,0.032616,0.019301
