E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
582.5,0.055532,0.039426
583.5,0.051952,0.037379
584.5,0.048498,0.035336
585.5,0.045181,0.033304
586.5,0.042011,0.031293
587.5,0.038998,0.029311
588.5,0.036150,0.027368
589.5,0.033475,0.025473
590.5,0.030980,0.023633
591.5,0.028670,0.021857
592.5,0.026550,0.020153
593.5,0.024624,0.018528
594.5,0.022898,0.016991
595.5,0.021372,0.015550
596.5,0.020052,0.014215
597.5,0.018938,0.012998
598.5,0.018034,0.011913
599.5,0.017340,0.010978
600.5,0.016860,0.010214
601.5,0.016595,0.009647
602.5,0.016546,0.009300
603.5,0.016716,0.009190
604.5,0.017105,0.009324
605.5,0.017715,0.009696
606.5,0.018548,0.010291
607.5,0.019605,0.011085
608.5,0.020887,0.012056
609.5,0.022394,0.013185
610.5,0.024127,0.014455
611.5,0.026086,0.015853
612.5,0.028270,0.017370
613.5,0.030678,0.018998
614.5,0.033308,0.020730
615.5,0.036156,0.022559
616.5,0.039220,0.024479
617.5,0.042494,0.026484
618.5,0.045972,0.028567
619.5,0.049647,0.030718
620.5,0.053510,0.032930
621.5,0.057551,0.035193
622.5,0.061761,0.037495
623.5,0.066125,0.039827
624.5,0.070632,0.042176
625.5,0.075266,0.044529
626.5,0.080011,0.046875
627.5,0.084851,0.049200
628.5,0.089768,0.051492
629.5,0.094743,0.053739
630.5,0.099758,0.055928
631.5,0.104793,0.058048
632.5,0.109827,0.060090
633.5,0.114841,0.062045
634.5,0.119814,0.063905
635.5,0.124725,0.065664
636.5,0.129554,0.067318
637.5,0.134282,0.068865
638.5,0.138888,0.070303
639.5,0.143354,0.071633
640.5,0.147661,0.072858
641.5,0.151790,0.073983
642.5,0.155726,0.075012
643.5,0.159450,0.075951
644.5,0.162947,0.076809
645.5,0.166203,0.077591
646.5,0.169203,0.078307
647.5,0.171934,0.078962
648.5,0.174384,0.079563
649.5,0.176540,0.080115
650.5,0.178394,0.080621
651.5,0.179934,0.081083
652.5,0.181153,0.081500
653.5,0.182044,0.081871
654.5,0.182599,0.082191
655.5,0.182815,0.082455
656.5,0.182689,0.082654
657.5,0.182217,0.082781
658.5,0.181399,0.082826
659.5,0.180236,0.082778
660.5,0.178732,0.082627
661.5,0.176890,0.082363
662.5,0.174717,0.081976
663.5,0.172221,0.081458
664.5,0.169413,0.080800
665.5,0.166305,0.079998
666.5,0.162910,0.079046
667.5,0.159246,0.077943
668.5,0.155329,0.076688
669.5,0.151180,0.075282
670.5,0.146821,0.073728
671.5,0.142273,0.072032
672.5,0.137562,0.070201
673.5,0.132713,0.068244
674.5,0.127753,0.066169
675.5,0.122708,0.063989
676.5,0.117607,0.061717
677.5,0.112477,0.059365
678.5,0.107347,0.056948
679.5,0.102244,0.054481
680.5,0.097195,0.051979
681.5,0.092227,0.049456
682.5,0.087366,0.046929
683.5,0.082635,0.044413
684.5,0.078059,0.041924
685.5,0.073657,0.039476
686.5,0.069450,0.037086
687.5,0.065456,0.034769
688.5,0.061691,0.032542
689.5,0.058169,0.030421
690.5,0.054902,0.028425
691.5,0.051900,0.026572
692.5,0.049170,0.024885
693.5,0.046719,0.023384
694.5,0.044551,0.022095
695.5,0.042667,0.021039
696.5,0.041068,0.020239
697.5,0.039752,0.019708
698.5,0.038715,0.019455
699.5,0.037953,0.019478
700.5,0.037459,0.019763
701.5,0.037226,0.020289
702.5,0.037243,0.021029
703.5,0.037501,0.021954
704.5,0.037988,0.023033
705.5,0.038693,0.024241
706.5,0.039601,0.025552
707.5,0.040700,0.026945
708.5,0.041973,0.028401
709.5,0.043408,0.029903
710.5,0.044987,0.031437
711.5,0.046696,0.032991
712.5,0.048518,0.034552
713.5,0.050438,0.036109
714.5,0.052439,0.037654
715.5,0.054506,0.039176
716.5,0.056622,0.040667
717.5,0.058774,0.042119
718.5,0.060945,0.043525
719.5,0.063121,0.044877
720.5,0.065289,0.046170
721.5,0.067436,0.047397
722.5,0.069550,0.048553
723.5,0.071619,0.049634
724.5,0.073634,0.050635
725.5,0.075585,0.051554
726.5,0.077465,0.052387
727.5,0.079267,0.053133
728.5,0.080986,0.053791
729.5,0.082617,0.054360
730.5,0.084158,0.054839
731.5,0.085607,0.055231
732.5,0.086966,0.055535
733.5,0.088234,0.055755
734.5,0.089414,0.055892
735.5,0.090510,0.055952
736.5,0.091528,0.055937
737.5,0.092472,0.055854
738.5,0.093350,0.055707
739.5,0.094170,0.055504
740.5,0.094941,0.055252
741.5,0.095671,0.054959
742.5,0.096370,0.054634
743.5,0.097048,0.054288
744.5,0.097716,0.053930
745.5,0.098384,0.053572
746.5,0.099062,0.053226
747.5,0.099759,0.052903
748.5,0.100487,0.052615
749.5,0.101252,0.052373
750.5,0.102065,0.052188
751.5,0.102933,0.052070
752.5,0.103862,0.052028
753.5,0.104859,0.052067
754.5,0.105928,0.052192
755.5,0.107074,0.052407
756.5,0.108299,0.052711
757.5,0.109605,0.053102
758.5,0.110993,0.053577
759.5,0.112462,0.054129
760.5,0.114010,0.054750
761.5,0.115635,0.055432
762.5,0.117333,0.056164
763.5,0.119100,0.056936
764.5,0.120929,0.057737
765.5,0.122814,0.058557
766.5,0.124748,0.059387
767.5,0.126723,0.060216
768.5,0.128730,0.061036
769.5,0.130761,0.061842
770.5,0.132805,0.062625
771.5,0.134854,0.063382
772.5,0.136897,0.064110
773.5,0.138923,0.064806
774.5,0.140922,0.065468
775.5,0.142885,0.066097
776.5,0.144800,0.066693
777.5,0.146657,0.067259
778.5,0.148445,0.067794
779.5,0.150156,0.068303
780.5,0.151779,0.068786
781.5,0.153305,0.069246
782.5,0.154724,0.069685
783.5,0.156029,0.070103
784.5,0.157210,0.070502
785.5,0.158262,0.070882
786.5,0.159175,0.071241
787.5,0.159945,0.071578
788.5,0.160566,0.071889
789.5,0.161032,0.072173
790.5,0.161341,0.072423
791.5,0.161488,0.072636
792.5,0.161472,0.072807
793.5,0.161292,0.072928
794.5,0.160949,0.072996
795.5,0.160442,0.073003
796.5,0.159776,0.072944
797.5,0.158953,0.072815
798.5,0.157980,0.072609
799.5,0.156861,0.072322
800.5,0.155606,0.071952
801.5,0.154223,0.071495
802.5,0.152724,0.070950
803.5,0.151119,0.070317
804.5,0.149422,0.069595
805.5,0.147647,0.068786
806.5,0.145809,0.067894
807.5,0.143925,0.066922
808.5,0.142012,0.065877
809.5,0.140088,0.064764
810.5,0.138171,0.063593
811.5,0.136281,0.062373
812.5,0.134436,0.061115
813.5,0.132656,0.059832
814.5,0.130959,0.058538
815.5,0.129364,0.057249
816.5,0.127889,0.055981
817.5,0.126552,0.054754
818.5,0.125367,0.053586
819.5,0.124351,0.052498
820.5,0.123516,0.051511
821.5,0.122874,0.050644
822.5,0.122437,0.049919
823.5,0.122210,0.049352
824.5,0.122202,0.048960
825.5,0.122416,0.048755
826.5,0.122854,0.048746
827.5,0.123514,0.048937
828.5,0.124396,0.049326
829.5,0.125494,0.049907
830.5,0.126800,0.050671
831.5,0.128306,0.051604
832.5,0.130000,0.052689
833.5,0.131869,0.053905
834.5,0.133897,0.055233
835.5,0.136069,0.056652
836.5,0.138367,0.058138
837.5,0.140770,0.059671
838.5,0.143260,0.061231
839.5,0.145815,0.062797
840.5,0.148414,0.064351
841.5,0.151036,0.065875
842.5,0.153659,0.067354
843.5,0.156264,0.068772
844.5,0.158829,0.070117
845.5,0.161335,0.071376
846.5,0.163764,0.072539
847.5,0.166100,0.073597
848.5,0.168327,0.074542
849.5,0.170432,0.075367
850.5,0.172403,0.076069
851.5,0.174231,0.076644
852.5,0.175908,0.077089
853.5,0.177430,0.077405
854.5,0.178793,0.077592
855.5,0.179998,0.077653
856.5,0.181045,0.077592
857.5,0.181939,0.077413
858.5,0.182685,0.077124
859.5,0.183292,0.076731
860.5,0.183770,0.076245
861.5,0.184131,0.075676
862.5,0.184387,0.075034
863.5,0.184554,0.074332
864.5,0.184646,0.073584
865.5,0.184681,0.072803
866.5,0.184676,0.072004
867.5,0.184648,0.071201
868.5,0.184616,0.070409
869.5,0.184597,0.069643
870.5,0.184609,0.068919
871.5,0.184669,0.068248
872.5,0.184794,0.067644
873.5,0.184999,0.067119
874.5,0.185299,0.066683
875.5,0.185707,0.066343
876.5,0.186234,0.066107
877.5,0.186892,0.065978
878.5,0.187689,0.065958
879.5,0.188632,0.066048
880.5,0.189726,0.066246
881.5,0.190976,0.066548
882.5,0.192382,0.066948
883.5,0.193945,0.067441
884.5,0.195664,0.068018
885.5,0.197534,0.068670
886.5,0.199551,0.069390
887.5,0.201707,0.070168
888.5,0.203996,0.070994
889.5,0.206407,0.071861
890.5,0.208930,0.072758
891.5,0.211552,0.073678
892.5,0.214261,0.074613
893.5,0.217043,0.075557
894.5,0.219883,0.076501
895.5,0.222766,0.077441
896.5,0.225676,0.078371
897.5,0.228597,0.079287
898.5,0.231513,0.080182
899.5,0.234407,0.081055
900.5,0.237263,0.081901
901.5,0.240064,0.082717
902.5,0.242796,0.083501
903.5,0.245441,0.084250
904.5,0.247985,0.084961
905.5,0.250413,0.085633
906.5,0.252712,0.086264
907.5,0.254867,0.086852
908.5,0.256868,0.087395
909.5,0.258702,0.087892
910.5,0.260359,0.088342
911.5,0.261829,0.088743
912.5,0.263105,0.089094
913.5,0.264179,0.089393
914.5,0.265046,0.089639
915.5,0.265699,0.089831
916.5,0.266137,0.089968
917.5,0.266357,0.090048
918.5,0.266357,0.090070
919.5,0.266138,0.090034
920.5,0.265702,0.089937
921.5,0.265051,0.089779
922.5,0.264191,0.089560
923.5,0.263125,0.089277
924.5,0.261862,0.088932
925.5,0.260407,0.088524
926.5,0.258771,0.088052
927.5,0.256963,0.087518
928.5,0.254993,0.086921
929.5,0.252873,0.086265
930.5,0.250616,0.085549
931.5,0.248234,0.084778
932.5,0.245741,0.083953
933.5,0.243151,0.083079
934.5,0.240477,0.082161
935.5,0.237735,0.081203
936.5,0.234938,0.080213
937.5,0.232101,0.079197
938.5,0.229237,0.078164
939.5,0.226361,0.077122
940.5,0.223485,0.076079
941.5,0.220622,0.075048
942.5,0.217783,0.074037
943.5,0.214979,0.073057
944.5,0.212220,0.072120
945.5,0.209515,0.071235
946.5,0.206872,0.070413
947.5,0.204296,0.069663
948.5,0.201792,0.068992
949.5,0.199366,0.068407
950.5,0.197018,0.067913
951.5,0.194750,0.067513
952.5,0.192563,0.067206
953.5,0.190454,0.066993
954.5,0.188421,0.066869
955.5,0.186460,0.066827
956.5,0.184566,0.066862
957.5,0.182733,0.066962
958.5,0.180954,0.067117
959.5,0.179222,0.067316
960.5,0.177529,0.067545
961.5,0.175865,0.067792
962.5,0.174222,0.068044
963.5,0.172590,0.068288
964.5,0.170960,0.068512
965.5,0.169321,0.068706
966.5,0.167665,0.068858
967.5,0.165983,0.068960
968.5,0.164266,0.069004
969.5,0.162505,0.068984
970.5,0.160693,0.068893
971.5,0.158823,0.068728
972.5,0.156889,0.068487
973.5,0.154885,0.068169
974.5,0.152808,0.067772
975.5,0.150654,0.067299
976.5,0.148419,0.066752
977.5,0.146103,0.066133
978.5,0.143704,0.065447
979.5,0.141223,0.064697
980.5,0.138661,0.063890
981.5,0.136021,0.063030
982.5,0.133303,0.062124
983.5,0.130513,0.061176
984.5,0.127655,0.060194
985.5,0.124732,0.059182
986.5,0.121752,0.058147
987.5,0.118718,0.057092
988.5,0.115639,0.056023
989.5,0.112520,0.054944
990.5,0.109368,0.053858
991.5,0.106190,0.052768
992.5,0.102994,0.051676
993.5,0.099787,0.050583
994.5,0.096576,0.049492
995.5,0.093368,0.048401
996.5,0.090170,0.047311
997.5,0.086990,0.046222
998.5,0.083835,0.045133
999.5,0.080710,0.044042
1000.5,0.077622,0.042950
1001.5,0.074578,0.041854
1002.5,0.071584,0.040753
1003.5,0.068644,0.039648
1004.5,0.065765,0.038537
1005.5,0.062951,0.037419
1006.5,0.060207,0.036295
1007.5,0.057537,0.035164
1008.5,0.054947,0.034029
