E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
6015.5,1.252062,0.123482
6016.5,1.254278,0.123657
6017.5,1.256533,0.123841
6018.5,1.258824,0.124033
6019.5,1.261151,0.124232
6020.5,1.263510,0.124438
6021.5,1.265901,0.124652
6022.5,1.268320,0.124872
6023.5,1.270767,0.125099
6024.5,1.273238,0.125333
6025.5,1.275731,0.125572
6026.5,1.278245,0.125817
6027.5,1.280777,0.126068
6028.5,1.283325,0.126324
6029.5,1.285887,0.126585
6030.5,1.288459,0.126850
6031.5,1.291040,0.127119
6032.5,1.293628,0.127392
6033.5,1.296220,0.127668
6034.5,1.298813,0.127947
6035.5,1.301406,0.128229
6036.5,1.303995,0.128513
6037.5,1.306578,0.128798
6038.5,1.309153,0.129085
6039.5,1.311717,0.129373
6040.5,1.314269,0.129661
6041.5,1.316804,0.129950
6042.5,1.319322,0.130238
6043.5,1.321819,0.130525
6044.5,1.324294,0.130811
6045.5,1.326744,0.131095
6046.5,1.329166,0.131377
6047.5,1.331558,0.131657
6048.5,1.333919,0.131934
6049.5,1.336245,0.132207
6050.5,1.338535,0.132477
6051.5,1.340787,0.132742
6052.5,1.342998,0.133003
6053.5,1.345167,0.133258
6054.5,1.347291,0.133509
6055.5,1.349369,0.133753
6056.5,1.351399,0.133992
6057.5,1.353379,0.134223
6058.5,1.355308,0.134448
6059.5,1.357183,0.134666
6060.5,1.359004,0.134876
6061.5,1.360769,0.135078
6062.5,1.362476,0.135272
6063.5,1.364125,0.135458
6064.5,1.365714,0.135635
6065.5,1.367242,0.135803
6066.5,1.368708,0.135961
6067.5,1.370111,0.136110
6068.5,1.371451,0.136249
6069.5,1.372727,0.136379
6070.5,1.373938,0.136498
6071.5,1.375083,0.136607
6072.5,1.376163,0.136706
6073.5,1.377178,0.136794
6074.5,1.378126,0.136871
6075.5,1.379008,0.136938
6076.5,1.379824,0.136993
6077.5,1.380575,0.137038
6078.5,1.381259,0.137072
6079.5,1.381879,0.137095
6080.5,1.382434,0.137107
6081.5,1.382925,0.137109
6082.5,1.383353,0.137099
6083.5,1.383718,0.137079
6084.5,1.384021,0.137048
6085.5,1.384264,0.137006
6086.5,1.384447,0.136954
6087.5,1.384572,0.136892
6088.5,1.384640,0.136819
6089.5,1.384652,0.136737
6090.5,1.384610,0.136645
6091.5,1.384516,0.136543
6092.5,1.384371,0.136433
6093.5,1.384177,0.136313
6094.5,1.383935,0.136185
6095.5,1.383648,0.136048
6096.5,1.383318,0.135904
6097.5,1.382947,0.135751
6098.5,1.382536,0.135592
6099.5,1.382088,0.135425
6100.5,1.381606,0.135252
6101.5,1.381091,0.135073
6102.5,1.380546,0.134889
6103.5,1.379973,0.134699
6104.5,1.379375,0.134504
6105.5,1.378753,0.134306
6106.5,1.378112,0.134103
6107.5,1.377452,0.133897
6108.5,1.376777,0.133688
6109.5,1.376090,0.133477
6110.5,1.375392,0.133265
6111.5,1.374686,0.133051
6112.5,1.373975,0.132836
6113.5,1.373262,0.132621
6114.5,1.372549,0.132407
6115.5,1.371838,0.132193
6116.5,1.371132,0.131981
6117.5,1.370434,0.131771
6118.5,1.369746,0.131563
