E_keV,counts_per_h_per_keV,sigma_counts_per_h_per_keV
865.5,13.533208,0.708113
866.5,13.492805,0.705305
867.5,13.451860,0.702424
868.5,13.410587,0.699495
869.5,13.369197,0.696543
870.5,13.327902,0.693593
871.5,13.286905,0.690667
872.5,13.246408,0.687790
873.5,13.206595,0.684980
874.5,13.167645,0.682258
875.5,13.129724,0.679639
876.5,13.092980,0.677140
877.5,13.057551,0.674771
878.5,13.023555,0.672544
879.5,12.991095,0.670464
880.5,12.960256,0.668536
881.5,12.931106,0.666764
882.5,12.903698,0.665146
883.5,12.878066,0.663681
884.5,12.854228,0.662365
885.5,12.832187,0.661191
886.5,12.811931,0.660152
887.5,12.793433,0.659240
888.5,12.776656,0.658445
889.5,12.761550,0.657757
890.5,12.748054,0.657166
891.5,12.736098,0.656662
892.5,12.725608,0.656234
893.5,12.716498,0.655872
894.5,12.708680,0.655568
895.5,12.702061,0.655313
896.5,12.696545,0.655100
897.5,12.692034,0.654922
898.5,12.688428,0.654776
899.5,12.685625,0.654657
900.5,12.683526,0.654562
901.5,12.682031,0.654491
902.5,12.681039,0.654442
903.5,12.680452,0.654418
904.5,12.680171,0.654420
905.5,12.680099,0.654450
906.5,12.680140,0.654511
907.5,12.680198,0.654608
908.5,12.680176,0.654743
909.5,12.679979,0.654921
910.5,12.679512,0.655144
911.5,12.678677,0.655416
912.5,12.677375,0.655739
913.5,12.675511,0.656113
914.5,12.672983,0.656538
915.5,12.669687,0.657015
916.5,12.665524,0.657539
917.5,12.660386,0.658106
918.5,12.654167,0.658710
919.5,12.646758,0.659344
920.5,12.638053,0.659999
921.5,12.627942,0.660663
922.5,12.616318,0.661324
923.5,12.603074,0.661968
924.5,12.588106,0.662581
925.5,12.571310,0.663146
926.5,12.552588,0.663646
927.5,12.531850,0.664064
928.5,12.509008,0.664383
929.5,12.483983,0.664585
930.5,12.456707,0.664652
931.5,12.427118,0.664568
932.5,12.395168,0.664317
933.5,12.360820,0.663885
934.5,12.324052,0.663258
935.5,12.284851,0.662426
936.5,12.243225,0.661377
937.5,12.199193,0.660105
938.5,12.152791,0.658605
939.5,12.104073,0.656873
940.5,12.053106,0.654909
941.5,11.999977,0.652716
942.5,11.944787,0.650298
943.5,11.887649,0.647662
944.5,11.828697,0.644819
945.5,11.768073,0.641781
946.5,11.705938,0.638563
947.5,11.642460,0.635182
948.5,11.577818,0.631656
949.5,11.512201,0.628009
950.5,11.445806,0.624261
951.5,11.378834,0.620438
952.5,11.311491,0.616565
953.5,11.243985,0.612668
954.5,11.176522,0.608773
955.5,11.109312,0.604907
956.5,11.042556,0.601097
957.5,10.976453,0.597369
958.5,10.911197,0.593747
959.5,10.846972,0.590254
960.5,10.783952,0.586913
961.5,10.722302,0.583741
962.5,10.662174,0.580757
963.5,10.603710,0.577975
964.5,10.547034,0.575405
965.5,10.492261,0.573055
966.5,10.439488,0.570931
967.5,10.388798,0.569033
968.5,10.340261,0.567361
969.5,10.293931,0.565909
970.5,10.249846,0.564670
971.5,10.208034,0.563633
972.5,10.168506,0.562785
973.5,10.131263,0.562112
974.5,10.096292,0.561597
975.5,10.063568,0.561223
976.5,10.033060,0.560972
977.5,10.004725,0.560824
978.5,9.978512,0.560760
979.5,9.954364,0.560764
980.5,9.932219,0.560816
981.5,9.912007,0.560901
982.5,9.893658,0.561005
983.5,9.877098,0.561113
984.5,9.862252,0.561214
985.5,9.849042,0.561299
986.5,9.837390,0.561361
987.5,9.827223,0.561393
988.5,9.818462,0.561393
989.5,9.811038,0.561359
990.5,9.804879,0.561291
991.5,9.799916,0.561192
992.5,9.796085,0.561065
993.5,9.793323,0.560914
994.5,9.791572,0.560747
995.5,9.790776,0.560569
996.5,9.790880,0.560388
997.5,9.791837,0.560212
998.5,9.793599,0.560049
999.5,9.796123,0.559906
1000.5,9.799365,0.559792
1001.5,9.803289,0.559713
1002.5,9.807853,0.559676
1003.5,9.813023,0.559686
