# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = K40, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 9.510101e-03
E_keV,fluence_cm2_s
1331.0,1.679308e-06
1335.0,2.761668e-06
1337.0,4.954314e-06
1339.0,4.837213e-06
1341.0,1.797902e-06
1343.0,5.489982e-06
1345.0,2.369967e-06
1347.0,2.627365e-06
1351.0,5.228381e-06
1353.0,3.382756e-06
1355.0,9.151943e-06
1357.0,1.030658e-06
1359.0,6.109850e-06
1361.0,4.048740e-06
1363.0,6.094570e-06
1369.0,2.402065e-06
1371.0,2.440028e-06
1375.0,2.183769e-06
1377.0,5.658271e-06
1381.0,3.924059e-06
1383.0,2.601097e-06
1389.0,1.345361e-06
1391.0,2.753399e-06
1393.0,2.707101e-06
1397.0,3.842926e-06
1401.0,3.131607e-06
1403.0,5.406991e-06
1405.0,6.976801e-06
1409.0,6.958216e-06
1411.0,6.990202e-06
1413.0,4.712596e-06
1419.0,2.732859e-06
1421.0,2.593500e-06
1423.0,7.698884e-06
1425.0,6.404448e-07
1427.0,4.747224e-06
1429.0,5.839433e-06
1433.0,2.769893e-06
1435.0,1.047878e-06
1437.0,2.935862e-06
1439.0,2.127116e-06
1441.0,5.279145e-06
1443.0,4.445161e-06
1445.0,4.126769e-06
1447.0,2.115300e-06
1449.0,2.816022e-06
1451.0,1.160795e-06
1453.0,1.271184e-06
1455.0,7.010601e-06
1461.0,2.108417e-03
