# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 83fc99c19394
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 16:50:15
# nuclide = Pb212, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# fluence_total_cm2_s = 1.056159e-01
E_keV,fluence_cm2_s
1695.0,4.433508e-06
1697.0,2.108868e-06
1699.0,9.736321e-06
1701.0,4.026040e-06
1705.0,6.055941e-06
1707.0,9.677266e-06
1709.0,7.212452e-06
1711.0,2.689691e-06
1713.0,9.549077e-06
1715.0,5.990935e-06
1717.0,1.061296e-05
1719.0,4.996033e-06
1721.0,1.075963e-05
1723.0,3.154651e-06
1725.0,1.068963e-05
1727.0,5.643997e-06
1729.0,6.454673e-06
1731.0,6.174886e-06
1733.0,2.475693e-06
1737.0,7.552615e-06
1739.0,7.053961e-06
1741.0,5.531603e-06
1743.0,4.687004e-06
1745.0,8.937381e-06
1747.0,3.768318e-06
1749.0,1.473232e-05
1751.0,5.245005e-06
1753.0,6.174612e-06
1755.0,5.064872e-06
1757.0,6.195227e-06
1759.0,8.965228e-06
1761.0,1.056745e-05
1763.0,6.862822e-06
1765.0,4.827409e-06
1767.0,4.612662e-06
1771.0,1.273586e-05
1773.0,6.803040e-06
1775.0,7.486163e-06
1777.0,4.783981e-06
1779.0,2.222463e-06
1781.0,7.644362e-06
1783.0,8.359418e-06
1787.0,6.439510e-06
1789.0,5.824991e-06
1791.0,3.920962e-06
1793.0,5.332383e-06
1795.0,3.758116e-06
1797.0,4.686226e-06
1799.0,5.710827e-06
1801.0,2.221651e-06
1805.0,1.480802e-05
1807.0,1.149878e-05
1809.0,1.263730e-05
1811.0,8.382501e-06
1813.0,1.135747e-06
1819.0,6.145004e-06
1821.0,8.837542e-06
1823.0,6.663845e-06
1825.0,8.864946e-06
1827.0,8.551047e-06
1829.0,1.080687e-06
1831.0,4.750533e-06
1833.0,3.660914e-06
1835.0,8.111988e-06
1837.0,8.274591e-06
1839.0,5.740248e-06
1841.0,5.143583e-06
1843.0,1.054233e-06
1845.0,4.563834e-06
1847.0,5.513243e-06
1849.0,4.708148e-06
1851.0,2.237473e-06
1855.0,1.221491e-06
1857.0,1.612967e-06
1859.0,5.425425e-06
1861.0,1.237291e-05
1865.0,4.482188e-06
1867.0,7.266677e-06
1869.0,5.496260e-06
1871.0,8.780466e-06
1873.0,9.253035e-07
1875.0,6.052165e-06
1877.0,1.105304e-05
1879.0,2.355090e-06
1881.0,8.761896e-06
1883.0,3.603851e-06
1885.0,6.710446e-06
1887.0,6.874461e-06
1889.0,3.408795e-06
1891.0,5.828474e-06
1893.0,7.389070e-06
1895.0,5.416664e-06
1897.0,1.984990e-06
1899.0,2.470292e-06
1901.0,1.125205e-05
1903.0,9.243323e-06
1905.0,8.429503e-06
1907.0,1.943610e-06
1909.0,1.179665e-05
1911.0,5.667623e-06
1913.0,4.237163e-06
1915.0,7.153113e-06
1917.0,6.367820e-06
1919.0,3.368310e-06
1921.0,1.758948e-06
1923.0,4.316272e-06
1925.0,4.795192e-06
1927.0,5.583154e-06
1929.0,1.942608e-06
1931.0,1.196250e-06
1933.0,9.129941e-06
1935.0,2.115420e-06
1937.0,7.510286e-06
1939.0,1.216074e-05
1941.0,3.442704e-06
1943.0,4.558334e-06
1945.0,3.840545e-06
1947.0,7.290518e-06
1949.0,4.918992e-06
1951.0,2.886206e-06
1953.0,4.322741e-06
1955.0,2.847132e-06
1957.0,1.330376e-06
1959.0,2.652574e-06
1961.0,3.499127e-06
1965.0,1.017232e-05
1967.0,7.156709e-06
1969.0,6.193032e-06
1971.0,2.659085e-06
1973.0,2.154174e-06
1975.0,2.793322e-06
1977.0,2.912764e-06
1979.0,6.926778e-06
1981.0,1.244681e-05
1983.0,2.375083e-06
1987.0,5.712501e-06
1989.0,2.622372e-06
1993.0,4.353212e-06
1995.0,4.590656e-06
1997.0,2.910338e-06
1999.0,1.181790e-05
2001.0,4.957628e-06
2003.0,5.317264e-06
2005.0,8.351523e-06
2007.0,2.795355e-06
2009.0,6.284336e-06
2013.0,4.802552e-06
2015.0,8.350452e-06
2017.0,3.341898e-06
2019.0,6.166821e-06
2021.0,4.246867e-06
2023.0,8.700589e-06
2025.0,8.483653e-06
2027.0,2.096946e-06
2029.0,6.316774e-06
2031.0,8.871905e-06
2033.0,1.301281e-05
2035.0,1.348380e-05
2037.0,2.472314e-06
2039.0,3.382731e-06
2041.0,6.545684e-06
2043.0,2.331151e-06
2045.0,4.600959e-06
2047.0,4.998344e-06
2049.0,2.038545e-06
2051.0,2.875204e-06
2053.0,9.361150e-06
2055.0,6.559628e-06
2057.0,1.605799e-05
2059.0,3.293483e-06
2061.0,2.586328e-06
2063.0,3.611441e-06
2065.0,1.450775e-06
2067.0,9.136476e-06
2069.0,8.795477e-06
2071.0,7.258490e-06
2073.0,2.951254e-06
2075.0,7.694298e-06
2077.0,3.996346e-06
2079.0,1.397332e-05
2081.0,1.503712e-06
2083.0,7.570241e-06
2085.0,6.574099e-06
2087.0,2.961968e-06
2089.0,5.101083e-06
2091.0,1.060865e-05
2093.0,1.038420e-05
2095.0,4.196201e-06
2097.0,8.612560e-06
2101.0,8.553731e-06
2103.0,7.119864e-06
2105.0,8.121817e-06
2107.0,9.833725e-06
2109.0,3.851588e-06
2111.0,4.518814e-06
2113.0,4.637116e-06
2115.0,2.207936e-06
2117.0,9.256515e-06
2119.0,8.795593e-06
2121.0,4.481001e-06
2123.0,3.429020e-06
2125.0,4.395465e-06
2127.0,4.029026e-06
2131.0,4.694013e-06
2133.0,7.582879e-06
2135.0,1.355885e-05
2137.0,4.412503e-06
2139.0,7.469605e-06
