# поле ЕРН в помещении: флюенс в воздушной полости
# src_sha1 = 8147e1da3b0d
# git_describe = asn16-2026-08-06-response-127-g8df2a12-dirty-untracked
# build = Aug 21 2026 18:05:15
# nuclide = Ac228, 1 Bq/kg parent, rho 2.30 (nuclide template, pipeline method 1)
# R_wall_cm = 80.0  R_cav_cm = 20.0
# N = 2000000
# Sv_total_per_cm3_s = 2.300000e-03
# bin_keV = 2.000  (последний канал = переполнение)
# fluence_total_cm2_s = 8.786052e-02
E_keV,fluence_cm2_s
789.0,2.984331e-05
791.0,2.001323e-05
793.0,3.325862e-05
795.0,6.068928e-04
797.0,4.620750e-05
799.0,2.958049e-05
801.0,3.220935e-05
803.0,2.583886e-05
805.0,2.344629e-05
807.0,2.384308e-05
809.0,3.421834e-05
811.0,2.351200e-05
813.0,2.441105e-05
815.0,2.850514e-05
817.0,3.485497e-05
819.0,1.507645e-05
821.0,2.201754e-05
823.0,2.185058e-05
825.0,3.977407e-05
827.0,2.718478e-05
829.0,2.840601e-05
831.0,1.368925e-04
833.0,4.355414e-05
835.0,2.154442e-04
837.0,3.898365e-05
839.0,2.175378e-05
841.0,1.799509e-04
843.0,2.885813e-05
845.0,3.279583e-05
847.0,2.150500e-05
849.0,4.543264e-05
851.0,3.090523e-05
853.0,3.020360e-05
855.0,2.512108e-05
857.0,2.152847e-05
859.0,2.974871e-05
861.0,2.062528e-05
863.0,2.892211e-05
865.0,2.132881e-05
867.0,2.815931e-05
869.0,3.115347e-05
871.0,2.448153e-05
873.0,4.970779e-05
875.0,5.034342e-05
877.0,2.868718e-05
879.0,1.292947e-05
881.0,2.721430e-05
883.0,1.856676e-05
885.0,1.762653e-05
887.0,3.027418e-05
889.0,3.182591e-05
891.0,3.895580e-05
893.0,2.451229e-05
895.0,2.824455e-05
897.0,3.588674e-05
899.0,1.731508e-05
901.0,2.810422e-05
903.0,3.070370e-05
905.0,1.541126e-04
907.0,3.182569e-05
909.0,1.433439e-05
911.0,4.004783e-03
913.0,1.215806e-05
