metric,value
n_events,100000000
n_hits_in_crystal,70709
n_overflow,39241
r_disk_mm,300
z_disk_mm,100
disk_area_cm2,2827.433388
pdg_expected_per_s,47.21813758
e_lo_gev,0.3
e_hi_gev,100
max_edep_keV,24665.7644

bin_keV,counts,per_muon
108,10,1e-07
109,17,1.7e-07
110,17,1.7e-07
111,20,2e-07
112,23,2.3e-07
113,15,1.5e-07
114,10,1e-07
115,15,1.5e-07
116,14,1.4e-07
117,15,1.5e-07
118,20,2e-07
119,12,1.2e-07
120,21,2.1e-07
121,23,2.3e-07
122,11,1.1e-07
123,17,1.7e-07
124,17,1.7e-07
125,15,1.5e-07
126,12,1.2e-07
127,19,1.9e-07
128,22,2.2e-07
129,11,1.1e-07
130,12,1.2e-07
131,19,1.9e-07
132,15,1.5e-07
133,10,1e-07
134,8,8e-08
135,16,1.6e-07
136,16,1.6e-07
137,19,1.9e-07
138,17,1.7e-07
139,12,1.2e-07
140,20,2e-07
141,15,1.5e-07
142,9,9e-08
143,11,1.1e-07
144,13,1.3e-07
145,18,1.8e-07
146,17,1.7e-07
147,17,1.7e-07
148,16,1.6e-07
149,13,1.3e-07
150,16,1.6e-07
151,14,1.4e-07
152,14,1.4e-07
153,15,1.5e-07
154,15,1.5e-07
155,16,1.6e-07
156,22,2.2e-07
157,13,1.3e-07
158,17,1.7e-07
159,12,1.2e-07
160,13,1.3e-07
161,15,1.5e-07
162,12,1.2e-07
163,18,1.8e-07
164,13,1.3e-07
165,14,1.4e-07
166,18,1.8e-07
167,17,1.7e-07
168,7,7e-08
169,14,1.4e-07
170,13,1.3e-07
171,16,1.6e-07
172,19,1.9e-07
173,13,1.3e-07
174,21,2.1e-07
175,12,1.2e-07
176,12,1.2e-07
177,14,1.4e-07
178,11,1.1e-07
179,10,1e-07
180,23,2.3e-07
181,11,1.1e-07
182,12,1.2e-07
183,14,1.4e-07
184,16,1.6e-07
185,10,1e-07
186,11,1.1e-07
187,20,2e-07
188,20,2e-07
189,19,1.9e-07
190,14,1.4e-07
191,14,1.4e-07
192,11,1.1e-07
193,10,1e-07
194,13,1.3e-07
195,16,1.6e-07
196,16,1.6e-07
197,13,1.3e-07
198,13,1.3e-07
199,14,1.4e-07
200,17,1.7e-07
201,18,1.8e-07
202,15,1.5e-07
203,12,1.2e-07
204,13,1.3e-07
205,15,1.5e-07
206,17,1.7e-07
207,15,1.5e-07
208,18,1.8e-07
209,15,1.5e-07
210,19,1.9e-07
211,13,1.3e-07
212,15,1.5e-07
213,14,1.4e-07
214,11,1.1e-07
215,13,1.3e-07
216,13,1.3e-07
217,11,1.1e-07
218,11,1.1e-07
219,12,1.2e-07
220,14,1.4e-07
221,18,1.8e-07
222,14,1.4e-07
223,13,1.3e-07
224,12,1.2e-07
225,17,1.7e-07
226,9,9e-08
227,9,9e-08
228,11,1.1e-07
229,16,1.6e-07
230,12,1.2e-07
231,14,1.4e-07
232,11,1.1e-07
233,16,1.6e-07
234,11,1.1e-07
235,11,1.1e-07
236,12,1.2e-07
237,15,1.5e-07
238,11,1.1e-07
239,12,1.2e-07
240,12,1.2e-07
241,14,1.4e-07
242,9,9e-08
243,12,1.2e-07
244,12,1.2e-07
245,8,8e-08
246,13,1.3e-07
247,12,1.2e-07
248,13,1.3e-07
249,15,1.5e-07
250,21,2.1e-07
251,15,1.5e-07
252,4,4e-08
253,18,1.8e-07
254,16,1.6e-07
255,8,8e-08
256,12,1.2e-07
257,6,6e-08
258,14,1.4e-07
259,13,1.3e-07
260,15,1.5e-07
261,14,1.4e-07
262,13,1.3e-07
263,14,1.4e-07
264,12,1.2e-07
265,16,1.6e-07
266,12,1.2e-07
267,17,1.7e-07
268,11,1.1e-07
269,12,1.2e-07
270,12,1.2e-07
271,12,1.2e-07
272,11,1.1e-07
273,15,1.5e-07
274,21,2.1e-07
275,12,1.2e-07
276,12,1.2e-07
277,22,2.2e-07
278,12,1.2e-07
279,13,1.3e-07
280,8,8e-08
281,11,1.1e-07
282,15,1.5e-07
283,8,8e-08
284,13,1.3e-07
285,11,1.1e-07
286,10,1e-07
287,20,2e-07
288,13,1.3e-07
289,8,8e-08
290,17,1.7e-07
291,9,9e-08
292,11,1.1e-07
293,7,7e-08
294,13,1.3e-07
295,10,1e-07
296,11,1.1e-07
297,11,1.1e-07
298,8,8e-08
299,18,1.8e-07
300,12,1.2e-07
301,12,1.2e-07
302,10,1e-07
303,9,9e-08
304,12,1.2e-07
305,23,2.3e-07
306,11,1.1e-07
307,18,1.8e-07
308,13,1.3e-07
